group,ratio,k,k_actual,prompt_id,delta_gt_score_signed
C_imp_asc,0.5,72,34,123,2.1058490347058978e-05
C_imp_asc,0.5,72,34,124,-0.03281504556071013
C_imp_asc,0.5,72,34,125,9.575353942636866e-06
C_imp_asc,0.5,72,34,126,-0.04097844577700016
C_imp_asc,0.5,72,34,127,-0.025852332047179516
C_imp_asc,0.5,72,34,128,2.0761302039318252e-05
C_imp_asc,0.5,72,34,129,1.6564632460358553e-05
C_imp_asc,0.5,72,34,130,2.6195481041213498e-05
C_imp_asc,0.5,72,34,131,3.934376491088187e-05
C_imp_asc,0.5,72,34,132,6.279213448578957e-05
C_imp_asc,0.5,72,34,133,-6.8085746534052305e-06
C_imp_asc,0.5,72,34,134,-0.04424442856179667
C_imp_asc,0.5,72,34,135,-1.0400104656582698e-05
C_imp_asc,0.5,72,34,136,-0.03656594281892467
C_imp_asc,0.5,72,34,137,1.744034034345532e-05
C_imp_asc,0.5,72,34,138,3.8862601286382414e-05
C_imp_asc,0.5,72,34,139,6.33049330645008e-06
C_imp_asc,0.5,72,34,140,-8.053948477027006e-06
C_imp_asc,0.5,72,34,141,-5.182664335734444e-05
C_imp_asc,0.5,72,34,142,2.3015027181827463e-05
C_imp_asc,0.5,72,34,143,-0.031387157545395894
C_imp_asc,0.5,72,34,144,-0.015822338697034866
C_imp_asc,0.5,72,34,145,1.9537073058017995e-05
C_imp_asc,0.5,72,34,146,-7.370930688921362e-06
C_imp_asc,0.5,72,34,147,2.6849921596294735e-05
C_imp_asc,0.5,72,34,148,2.6524444365350064e-05
C_imp_asc,0.5,72,34,149,-8.151776455633808e-06
C_imp_asc,0.5,72,34,150,-0.015822338697034866
C_imp_asc,0.5,72,34,151,2.7130593480251264e-05
C_imp_asc,0.5,72,34,152,-0.03020237926102709
C_imp_asc,0.5,72,34,153,5.568924370891182e-05
C_imp_asc,0.5,72,34,154,-0.03656594281892467
C_imp_asc,0.5,72,34,155,1.8697273844736628e-06
C_imp_asc,0.5,72,34,156,-0.07443519288699463
C_imp_asc,0.5,72,34,157,2.837315696524456e-05
C_imp_asc,0.5,72,34,158,2.71305098067387e-05
C_imp_asc,0.5,72,34,159,-4.258265380485682e-05
C_imp_asc,0.5,72,34,160,6.22146217210684e-06
C_imp_asc,0.5,72,34,161,-1.3633724847750273e-05
C_imp_asc,0.5,72,34,162,1.3787525858788285e-05
C_imp_asc,0.5,72,34,163,4.691856702265795e-06
C_imp_asc,0.5,72,34,164,5.947821682639187e-05
C_imp_asc,0.5,72,34,165,-0.02631586229841787
C_imp_asc,0.5,72,34,166,-1.2706686902674846e-06
C_imp_asc,0.5,72,34,167,5.0636042942642234e-05
C_imp_asc,0.5,72,34,168,-2.707634212129051e-05
C_imp_asc,0.5,72,34,169,6.221024705155287e-06
C_imp_asc,0.5,72,34,170,5.0834805733757094e-05
C_imp_asc,0.5,72,34,171,7.430042387568392e-06
C_imp_asc,0.5,72,34,172,-8.309589247801341e-07
C_imp_asc,0.5,72,34,173,-0.05519590360017901
C_imp_asc,0.5,72,34,174,2.1058602214907296e-05
C_imp_asc,0.5,72,34,175,9.358323040942196e-06
C_imp_asc,0.5,72,34,176,-0.035334646730916575
C_imp_asc,0.5,72,34,177,-2.657579261722276e-05
C_imp_asc,0.5,72,34,178,4.9598758778302e-05
C_imp_asc,0.5,72,34,179,6.279164972511353e-05
C_imp_asc,0.5,72,34,180,-2.6575543415674474e-05
C_imp_asc,0.5,72,34,181,8.461439392704051e-06
C_imp_asc,0.5,72,34,182,8.304228686029091e-06
C_imp_asc,0.5,72,34,183,6.562886483152397e-06
C_imp_asc,0.5,72,34,184,-0.016407750958023826
C_imp_asc,0.5,72,34,185,3.208342241123319e-05
C_imp_asc,0.5,72,34,186,-0.06995926359741134
C_imp_asc,0.5,72,34,187,-0.03554766811390664
C_imp_asc,0.5,72,34,188,4.769073802890489e-05
C_imp_asc,0.5,72,34,189,-1.213904488395201e-05
C_imp_asc,0.5,72,34,190,2.1326751266315114e-05
C_imp_asc,0.5,72,34,191,6.669624781352468e-07
C_imp_asc,0.5,72,34,192,3.120408655377105e-05
C_imp_asc,0.5,72,34,193,2.081233287754003e-05
C_imp_asc,0.5,72,34,194,2.722129374888027e-05
C_imp_asc,0.5,72,34,195,-2.822742044372717e-05
C_imp_asc,0.5,72,34,196,-5.182664335734444e-05
C_imp_asc,0.5,72,34,197,1.3334205505088903e-05
C_imp_asc,0.5,72,34,198,1.9122238882118836e-05
C_imp_asc,0.5,72,34,199,1.9034331671718974e-05
C_pert_asc,0.01,2,2,0,4.632346644939389e-06
C_pert_asc,0.01,2,2,1,-3.0979426810517907e-06
C_pert_asc,0.01,2,2,2,-0.0014095111619099043
C_pert_asc,0.01,2,2,3,-9.249316462955903e-06
C_pert_asc,0.01,2,2,4,5.9565954870777205e-06
C_pert_asc,0.01,2,2,5,3.8303041947074234e-06
C_pert_asc,0.01,2,2,6,4.632346644939389e-06
C_pert_asc,0.01,2,2,7,-6.668658897979185e-06
C_pert_asc,0.01,2,2,8,-0.0014788096855227195
C_pert_asc,0.01,2,2,9,4.64047298009973e-06
C_pert_asc,0.01,2,2,10,-4.401567821332719e-06
C_pert_asc,0.01,2,2,11,-8.834576874505728e-07
C_pert_asc,0.01,2,2,12,-0.0010624960050336085
C_pert_asc,0.01,2,2,13,-4.666898348659743e-06
C_pert_asc,0.01,2,2,14,-3.734695383172948e-06
C_pert_asc,0.01,2,2,15,-8.39633503346704e-06
C_pert_asc,0.01,2,2,16,-2.5651679607108235e-06
C_pert_asc,0.01,2,2,17,-0.0024342656215594616
C_pert_asc,0.01,2,2,18,5.449142008728813e-06
C_pert_asc,0.01,2,2,19,3.4626236811163835e-06
C_pert_asc,0.01,2,2,20,3.3345968404319137e-06
C_pert_asc,0.01,2,2,21,-3.830246896541212e-06
C_pert_asc,0.01,2,2,22,-6.160455086501315e-06
C_pert_asc,0.01,2,2,23,1.5907808119663969e-06
C_pert_asc,0.01,2,2,24,8.723018254386261e-06
C_pert_asc,0.01,2,2,25,-4.528310455498286e-06
C_pert_asc,0.01,2,2,26,-4.202485797577538e-06
C_pert_asc,0.01,2,2,27,-1.1092197382822633e-06
C_pert_asc,0.01,2,2,28,5.814830728922971e-06
C_pert_asc,0.01,2,2,29,-0.001430700511264149
C_pert_asc,0.01,2,2,30,-3.877218659908976e-06
C_pert_asc,0.01,2,2,31,-2.2627336875302717e-06
C_pert_asc,0.01,2,2,32,-3.1256477086571977e-06
C_pert_asc,0.01,2,2,33,-2.280300577695016e-06
C_pert_asc,0.01,2,2,34,-2.0888746803393587e-06
C_pert_asc,0.01,2,2,35,-0.0044617218132430025
C_pert_asc,0.01,2,2,36,-1.3349317669053562e-06
C_pert_asc,0.01,2,2,37,-8.353631528734695e-06
C_pert_asc,0.01,2,2,38,-0.0034143624134230777
C_pert_asc,0.01,2,2,39,-0.002007354181841947
C_pert_asc,0.01,2,2,40,-5.255958967609331e-06
C_pert_asc,0.01,2,2,41,-2.077085810014978e-07
C_pert_asc,0.01,2,2,42,-4.641870873456355e-06
C_pert_asc,0.01,2,2,43,2.8476242732722312e-06
C_pert_asc,0.01,2,2,44,-0.004695674550021067
C_pert_asc,0.01,2,2,45,-2.1539790395763703e-06
C_pert_asc,0.01,2,2,46,2.4494393073837273e-06
C_pert_asc,0.01,2,2,47,-0.0004225208735988417
C_pert_asc,0.01,2,2,48,-4.33003697253298e-06
C_pert_asc,0.01,2,2,49,-3.5786579246632755e-06
C_pert_asc,0.01,2,2,50,-2.616333404148463e-06
C_pert_asc,0.01,2,2,51,-1.7742013369570486e-06
C_pert_asc,0.01,2,2,52,-0.0020984877037335536
C_pert_asc,0.01,2,2,53,-3.830246896541212e-06
C_pert_asc,0.01,2,2,54,3.8303041947074234e-06
C_pert_asc,0.01,2,2,55,-3.578835276130121e-06
C_pert_asc,0.01,2,2,56,-3.517718141665682e-06
C_pert_asc,0.01,2,2,57,-0.0018512799429117877
C_pert_asc,0.01,2,2,58,7.456289495166857e-06
C_pert_asc,0.01,2,2,59,2.4123764887917787e-06
C_pert_asc,0.01,2,2,60,-0.004772650626819086
C_pert_asc,0.01,2,2,61,-0.001904178705672166
C_pert_asc,0.01,2,2,62,-7.158776497817598e-06
C_pert_asc,0.01,2,2,63,-2.9855982575099915e-08
C_pert_asc,0.01,2,2,64,-7.158776497817598e-06
C_pert_asc,0.01,2,2,65,-4.239893314661458e-06
C_pert_asc,0.01,2,2,66,-6.432092050090432e-07
C_pert_asc,0.01,2,2,67,-1.2579284884850495e-05
C_pert_asc,0.01,2,2,68,-1.2578890164149925e-05
C_pert_asc,0.01,2,2,69,-2.810552359733265e-06
C_pert_asc,0.01,2,2,70,1.4639244909631088e-06
C_pert_asc,0.01,2,2,71,-5.488964234245941e-07
C_pert_asc,0.01,2,2,72,-0.008264753950243175
C_pert_asc,0.01,2,2,73,-3.198287231498398e-06
C_pert_asc,0.01,2,2,74,-3.211027433280833e-06
C_pert_asc,0.01,2,2,75,2.524980118323583e-06
C_pert_asc,0.01,2,2,76,-2.0726292859762907e-07
C_pert_asc,0.01,2,2,77,-5.529894224309828e-06
C_pert_asc,0.01,2,2,78,-0.004188014558167197
C_pert_asc,0.01,2,2,79,-2.280300577695016e-06
C_pert_asc,0.01,2,2,80,-4.429041837283876e-06
C_pert_asc,0.01,2,2,81,-6.785535333619919e-06
C_pert_asc,0.01,2,2,82,-9.520244930172339e-07
C_pert_asc,0.01,2,2,83,2.4123764887917787e-06
C_pert_asc,0.01,2,2,84,-1.4003253454575315e-06
C_pert_asc,0.01,2,2,85,-0.002024802437517792
C_pert_asc,0.01,2,2,86,-0.0004225621862588014
C_pert_asc,0.01,2,2,87,7.480164640583098e-06
C_pert_asc,0.01,2,2,88,4.0248105506179854e-06
C_pert_asc,0.01,2,2,89,-2.783772288239561e-07
C_pert_asc,0.01,2,2,90,-0.002987913823233157
C_pert_asc,0.01,2,2,91,-7.954068678373005e-06
C_pert_asc,0.01,2,2,92,-0.004834996534555103
C_pert_asc,0.01,2,2,93,-5.529894224309828e-06
C_pert_asc,0.01,2,2,94,-5.22544087289134e-06
C_pert_asc,0.01,2,2,95,-4.401567821332719e-06
C_pert_asc,0.01,2,2,96,-2.1539790395763703e-06
C_pert_asc,0.01,2,2,97,-1.2716318451566622e-06
C_pert_asc,0.01,2,2,98,-6.906573617015965e-06
C_pert_asc,0.01,2,2,99,-3.815227501036134e-06
C_pert_asc,0.01,2,2,100,-0.003938832611311227
C_pert_asc,0.01,2,2,101,7.014614311628975e-07
C_pert_asc,0.01,2,2,102,-6.64243725623237e-06
C_pert_asc,0.01,2,2,103,-0.003515564966164675
C_pert_asc,0.01,2,2,104,-0.0016080883797258139
C_pert_asc,0.01,2,2,105,-4.674628144130111e-06
C_pert_asc,0.01,2,2,106,-3.877218659908976e-06
C_pert_asc,0.01,2,2,107,-1.3744775060331449e-06
C_pert_asc,0.01,2,2,108,1.7893571566673927e-06
C_pert_asc,0.01,2,2,109,-4.7758512664586306e-06
C_pert_asc,0.01,2,2,110,5.7070838010986336e-06
C_pert_asc,0.01,2,2,111,-5.225618224358186e-06
C_pert_asc,0.01,2,2,112,-2.7849637262988836e-07
C_pert_asc,0.01,2,2,113,-4.709399945568293e-06
C_pert_asc,0.01,2,2,114,-6.1620203268830664e-06
C_pert_asc,0.01,2,2,115,-1.8884338714997284e-06
C_pert_asc,0.01,2,2,116,-0.001449021146981977
C_pert_asc,0.01,2,2,117,-2.7202895580558106e-06
C_pert_asc,0.01,2,2,118,-5.034509740653448e-06
C_pert_asc,0.01,2,2,119,-1.8884338714997284e-06
C_pert_asc,0.01,2,2,120,3.7172976590227336e-06
C_pert_asc,0.01,2,2,121,5.224649612500798e-06
C_pert_asc,0.01,2,2,122,-8.39598124002805e-06
C_pert_asc,0.01,2,2,123,-3.815227501036134e-06
C_pert_asc,0.01,2,2,124,-0.00643177138408646
C_pert_asc,0.01,2,2,125,-6.906573617015965e-06
C_pert_asc,0.01,2,2,126,-0.0026505084060772788
C_pert_asc,0.01,2,2,127,-0.003246629324166861
C_pert_asc,0.01,2,2,128,-6.1620203268830664e-06
C_pert_asc,0.01,2,2,129,-4.879001608060207e-06
C_pert_asc,0.01,2,2,130,2.618653525132686e-06
C_pert_asc,0.01,2,2,131,-5.816217708343174e-06
C_pert_asc,0.01,2,2,132,4.5988927013240755e-06
C_pert_asc,0.01,2,2,133,-4.527342753135599e-06
C_pert_asc,0.01,2,2,134,-0.0006139307133707916
C_pert_asc,0.01,2,2,135,-5.282834536046721e-06
C_pert_asc,0.01,2,2,136,-0.0020080247159057762
C_pert_asc,0.01,2,2,137,-3.352287421876099e-06
C_pert_asc,0.01,2,2,138,3.4420882002450526e-06
C_pert_asc,0.01,2,2,139,-6.535464308399241e-06
C_pert_asc,0.01,2,2,140,-4.500109753280412e-06
C_pert_asc,0.01,2,2,141,-1.403143414790975e-05
C_pert_asc,0.01,2,2,142,-2.2351669031195343e-06
C_pert_asc,0.01,2,2,143,-0.001430700511264149
C_pert_asc,0.01,2,2,144,-0.002024802437517792
C_pert_asc,0.01,2,2,145,-2.6407842597109266e-06
C_pert_asc,0.01,2,2,146,-5.073663487564772e-06
C_pert_asc,0.01,2,2,147,3.5904140531783924e-06
C_pert_asc,0.01,2,2,148,-2.7401920306147076e-06
C_pert_asc,0.01,2,2,149,-4.428725333127659e-06
C_pert_asc,0.01,2,2,150,-0.002024802437517792
C_pert_asc,0.01,2,2,151,8.191239430743735e-06
C_pert_asc,0.01,2,2,152,-0.003938832611311227
C_pert_asc,0.01,2,2,153,4.082256054971367e-06
C_pert_asc,0.01,2,2,154,-0.0020080247159057762
C_pert_asc,0.01,2,2,155,-2.0693223632406443e-06
C_pert_asc,0.01,2,2,156,-0.0062138057687661785
C_pert_asc,0.01,2,2,157,4.285976501705591e-06
C_pert_asc,0.01,2,2,158,8.191407687263563e-06
C_pert_asc,0.01,2,2,159,-3.3634032661211677e-06
C_pert_asc,0.01,2,2,160,-2.332325493625831e-06
C_pert_asc,0.01,2,2,161,-5.198882718104869e-06
C_pert_asc,0.01,2,2,162,-3.5919083529734053e-06
C_pert_asc,0.01,2,2,163,-3.70133147953311e-06
C_pert_asc,0.01,2,2,164,-3.5980519896838814e-06
C_pert_asc,0.01,2,2,165,-0.0044617218132430025
C_pert_asc,0.01,2,2,166,-3.1256477086571977e-06
C_pert_asc,0.01,2,2,167,1.7893571566673927e-06
C_pert_asc,0.01,2,2,168,-6.160455086501315e-06
C_pert_asc,0.01,2,2,169,-2.3332277123699896e-06
C_pert_asc,0.01,2,2,170,3.438774911046494e-06
C_pert_asc,0.01,2,2,171,-6.22548941464629e-06
C_pert_asc,0.01,2,2,172,-3.830246896541212e-06
C_pert_asc,0.01,2,2,173,-0.0024439864901069086
C_pert_asc,0.01,2,2,174,-3.815331183432136e-06
C_pert_asc,0.01,2,2,175,-3.1813069654162973e-06
C_pert_asc,0.01,2,2,176,-0.0026411672442918643
C_pert_asc,0.01,2,2,177,-3.5950552046415396e-06
C_pert_asc,0.01,2,2,178,-5.0957560233655386e-06
C_pert_asc,0.01,2,2,179,4.5984079406480305e-06
C_pert_asc,0.01,2,2,180,-3.5950552046415396e-06
C_pert_asc,0.01,2,2,181,-2.2953345251153223e-06
C_pert_asc,0.01,2,2,182,1.4639244909631088e-06
C_pert_asc,0.01,2,2,183,-5.2229088396416046e-06
C_pert_asc,0.01,2,2,184,-0.0011801701875810977
C_pert_asc,0.01,2,2,185,-1.4769620975130238e-06
C_pert_asc,0.01,2,2,186,-0.0024342656215594616
C_pert_asc,0.01,2,2,187,-0.001904178705672166
C_pert_asc,0.01,2,2,188,3.365853444847744e-06
C_pert_asc,0.01,2,2,189,-2.7470405257190578e-06
C_pert_asc,0.01,2,2,190,5.449142008728813e-06
C_pert_asc,0.01,2,2,191,-7.035016096779145e-06
C_pert_asc,0.01,2,2,192,2.3442980818799697e-06
C_pert_asc,0.01,2,2,193,-5.342699296306819e-07
C_pert_asc,0.01,2,2,194,-2.280300577695016e-06
C_pert_asc,0.01,2,2,195,-7.954068678373005e-06
C_pert_asc,0.01,2,2,196,-1.403143414790975e-05
C_pert_asc,0.01,2,2,197,2.4123764887917787e-06
C_pert_asc,0.01,2,2,198,-2.5792269298108295e-06
C_pert_asc,0.01,2,2,199,-1.5786326912348159e-06
C_pert_asc,0.03,5,5,0,2.3175562091637403e-07
C_pert_asc,0.03,5,5,1,-4.854115104535595e-06
C_pert_asc,0.03,5,5,2,-0.004947626868670341
C_pert_asc,0.03,5,5,3,-1.459941177017754e-05
C_pert_asc,0.03,5,5,4,6.858461347292177e-06
C_pert_asc,0.03,5,5,5,-1.7611332623346243e-05
C_pert_asc,0.03,5,5,6,2.3175562091637403e-07
C_pert_asc,0.03,5,5,7,-6.723204933223315e-06
C_pert_asc,0.03,5,5,8,-0.007708063429618051
C_pert_asc,0.03,5,5,9,3.983608621638268e-06
C_pert_asc,0.03,5,5,10,-3.2191364880418405e-06
C_pert_asc,0.03,5,5,11,-1.8558134797785897e-05
C_pert_asc,0.03,5,5,12,0.002590069438156206
C_pert_asc,0.03,5,5,13,-9.156101441476494e-06
C_pert_asc,0.03,5,5,14,-7.417984306812286e-06
C_pert_asc,0.03,5,5,15,-1.9410368622629903e-05
C_pert_asc,0.03,5,5,16,-4.09047061111778e-06
C_pert_asc,0.03,5,5,17,-0.005956210949079832
C_pert_asc,0.03,5,5,18,4.109050678380299e-06
C_pert_asc,0.03,5,5,19,6.426495929190423e-06
C_pert_asc,0.03,5,5,20,2.770718310785014e-06
C_pert_asc,0.03,5,5,21,-6.689721885777544e-06
C_pert_asc,0.03,5,5,22,-1.2177644748589955e-05
C_pert_asc,0.03,5,5,23,3.1448607842321508e-06
C_pert_asc,0.03,5,5,24,6.164721526147332e-06
C_pert_asc,0.03,5,5,25,-9.375688023283146e-06
C_pert_asc,0.03,5,5,26,-1.4784578524995595e-05
C_pert_asc,0.03,5,5,27,-4.722170160675887e-06
C_pert_asc,0.03,5,5,28,-9.288361979997717e-06
C_pert_asc,0.03,5,5,29,-0.0024776132213446544
C_pert_asc,0.03,5,5,30,-9.611180757929105e-06
C_pert_asc,0.03,5,5,31,-8.678456651978195e-06
C_pert_asc,0.03,5,5,32,-1.062071169144474e-05
C_pert_asc,0.03,5,5,33,-8.293787686852738e-06
C_pert_asc,0.03,5,5,34,-3.308969098725356e-06
C_pert_asc,0.03,5,5,35,-0.005996048549150146
C_pert_asc,0.03,5,5,36,-5.9273206716170534e-06
C_pert_asc,0.03,5,5,37,-1.493943727837177e-05
C_pert_asc,0.03,5,5,38,-0.007928249040560331
C_pert_asc,0.03,5,5,39,0.0012296449203859083
C_pert_asc,0.03,5,5,40,-2.3683669496676885e-05
C_pert_asc,0.03,5,5,41,1.9869730749633163e-08
C_pert_asc,0.03,5,5,42,-1.8958317014039494e-06
C_pert_asc,0.03,5,5,43,-2.0889083316433243e-06
C_pert_asc,0.03,5,5,44,-0.00920394885179121
C_pert_asc,0.03,5,5,45,-1.2703671927738469e-05
C_pert_asc,0.03,5,5,46,-2.20435958908638e-06
C_pert_asc,0.03,5,5,47,1.0403664418845437e-06
C_pert_asc,0.03,5,5,48,-5.28834334545536e-06
C_pert_asc,0.03,5,5,49,-3.3411372896807734e-05
C_pert_asc,0.03,5,5,50,2.2945678210817277e-06
C_pert_asc,0.03,5,5,51,-1.0136870514543261e-05
C_pert_asc,0.03,5,5,52,-0.0032531461229154957
C_pert_asc,0.03,5,5,53,-6.689721885777544e-06
C_pert_asc,0.03,5,5,54,-1.7611332623346243e-05
C_pert_asc,0.03,5,5,55,-2.3863601199991535e-05
C_pert_asc,0.03,5,5,56,-3.8999924072413705e-06
C_pert_asc,0.03,5,5,57,-0.007040406339910987
C_pert_asc,0.03,5,5,58,9.259299076802563e-06
C_pert_asc,0.03,5,5,59,-5.678814886778127e-06
C_pert_asc,0.03,5,5,60,-0.006616114833832398
C_pert_asc,0.03,5,5,61,-0.0024369813195335155
C_pert_asc,0.03,5,5,62,-4.5209680138214026e-05
C_pert_asc,0.03,5,5,63,-1.1957063179579563e-05
C_pert_asc,0.03,5,5,64,-4.5209680138214026e-05
C_pert_asc,0.03,5,5,65,-4.64415606984403e-05
C_pert_asc,0.03,5,5,66,2.441365722916089e-07
C_pert_asc,0.03,5,5,67,-2.2752516997570638e-05
C_pert_asc,0.03,5,5,68,-2.2752122276870068e-05
C_pert_asc,0.03,5,5,69,-7.3978608270408586e-06
C_pert_asc,0.03,5,5,70,-1.210634127346566e-05
C_pert_asc,0.03,5,5,71,-1.2767710359185003e-05
C_pert_asc,0.03,5,5,72,-0.018483931148693955
C_pert_asc,0.03,5,5,73,-3.2140987968887202e-06
C_pert_asc,0.03,5,5,74,-4.327448550611734e-06
C_pert_asc,0.03,5,5,75,-1.3091521395836025e-06
C_pert_asc,0.03,5,5,76,1.948683348018676e-08
C_pert_asc,0.03,5,5,77,-1.695369337539887e-05
C_pert_asc,0.03,5,5,78,-0.006544902287714649
C_pert_asc,0.03,5,5,79,-8.293787686852738e-06
C_pert_asc,0.03,5,5,80,-2.0440771550056525e-05
C_pert_asc,0.03,5,5,81,-1.2969457202416379e-05
C_pert_asc,0.03,5,5,82,3.4133336157538e-08
C_pert_asc,0.03,5,5,83,-5.678814886778127e-06
C_pert_asc,0.03,5,5,84,-3.6019837352796458e-06
C_pert_asc,0.03,5,5,85,-0.00392909978836542
C_pert_asc,0.03,5,5,86,1.0650082913343795e-06
C_pert_asc,0.03,5,5,87,5.344513738236856e-06
C_pert_asc,0.03,5,5,88,-5.9420963225420564e-06
C_pert_asc,0.03,5,5,89,-1.1733904102584347e-05
C_pert_asc,0.03,5,5,90,-0.004636569542128655
C_pert_asc,0.03,5,5,91,-3.420577832002891e-05
C_pert_asc,0.03,5,5,92,-0.00803127113795199
C_pert_asc,0.03,5,5,93,-1.695369337539887e-05
C_pert_asc,0.03,5,5,94,-4.718268428405281e-06
C_pert_asc,0.03,5,5,95,-3.2191364880418405e-06
C_pert_asc,0.03,5,5,96,-1.2703976608463563e-05
C_pert_asc,0.03,5,5,97,-1.57747545017628e-05
C_pert_asc,0.03,5,5,98,-1.91386361620971e-05
C_pert_asc,0.03,5,5,99,-5.492974196386058e-06
C_pert_asc,0.03,5,5,100,-0.009287614200729877
C_pert_asc,0.03,5,5,101,3.6883438951917924e-06
C_pert_asc,0.03,5,5,102,-1.6374078768421896e-05
C_pert_asc,0.03,5,5,103,-0.004932916937605114
C_pert_asc,0.03,5,5,104,-0.0026145189185626805
C_pert_asc,0.03,5,5,105,-9.340559699921869e-06
C_pert_asc,0.03,5,5,106,-9.611180757929105e-06
C_pert_asc,0.03,5,5,107,-1.0332199053664226e-05
C_pert_asc,0.03,5,5,108,4.903176886728033e-07
C_pert_asc,0.03,5,5,109,-1.257992335013114e-05
C_pert_asc,0.03,5,5,110,1.4387750525202136e-05
C_pert_asc,0.03,5,5,111,-4.718445779872127e-06
C_pert_asc,0.03,5,5,112,-1.173402324639028e-05
C_pert_asc,0.03,5,5,113,-4.075431206729263e-06
C_pert_asc,0.03,5,5,114,-9.496419806964695e-06
C_pert_asc,0.03,5,5,115,-4.00825883843936e-05
C_pert_asc,0.03,5,5,116,-0.007886944047641009
C_pert_asc,0.03,5,5,117,-6.1726223066216335e-06
C_pert_asc,0.03,5,5,118,-2.4585910978203174e-05
C_pert_asc,0.03,5,5,119,-4.00825883843936e-05
C_pert_asc,0.03,5,5,120,-6.746201506757643e-06
C_pert_asc,0.03,5,5,121,-2.518992914701812e-06
C_pert_asc,0.03,5,5,122,-1.9410014829190914e-05
C_pert_asc,0.03,5,5,123,-5.492974196386058e-06
C_pert_asc,0.03,5,5,124,-0.0077849176013842225
C_pert_asc,0.03,5,5,125,-1.91386361620971e-05
C_pert_asc,0.03,5,5,126,-0.011242423270232393
C_pert_asc,0.03,5,5,127,-0.003928305018234823
C_pert_asc,0.03,5,5,128,-9.496419806964695e-06
C_pert_asc,0.03,5,5,129,-2.5220047973562032e-05
C_pert_asc,0.03,5,5,130,-6.263862815103494e-07
C_pert_asc,0.03,5,5,131,-4.703737431555055e-06
C_pert_asc,0.03,5,5,132,9.059601325134281e-06
C_pert_asc,0.03,5,5,133,-1.1750464182114229e-05
C_pert_asc,0.03,5,5,134,-0.009217461059961352
C_pert_asc,0.03,5,5,135,-4.0496212932339404e-05
C_pert_asc,0.03,5,5,136,-0.0077788328017049935
C_pert_asc,0.03,5,5,137,-2.892068550863769e-06
C_pert_asc,0.03,5,5,138,-2.408777618256863e-06
C_pert_asc,0.03,5,5,139,-5.461241016746499e-06
C_pert_asc,0.03,5,5,140,-1.4340184861794114e-05
C_pert_asc,0.03,5,5,141,-4.373519004730042e-05
C_pert_asc,0.03,5,5,142,6.505661076516844e-07
C_pert_asc,0.03,5,5,143,-0.0024776132213446544
C_pert_asc,0.03,5,5,144,-0.00392909978836542
C_pert_asc,0.03,5,5,145,-8.508716746291611e-06
C_pert_asc,0.03,5,5,146,-1.2338903616182506e-05
C_pert_asc,0.03,5,5,147,-7.45490615372546e-06
C_pert_asc,0.03,5,5,148,-1.731499651214108e-05
C_pert_asc,0.03,5,5,149,-2.0440771550056525e-05
C_pert_asc,0.03,5,5,150,-0.00392909978836542
C_pert_asc,0.03,5,5,151,6.4733176259323955e-06
C_pert_asc,0.03,5,5,152,-0.009287614200729877
C_pert_asc,0.03,5,5,153,-2.0032184693263844e-06
C_pert_asc,0.03,5,5,154,-0.0077788328017049935
C_pert_asc,0.03,5,5,155,-1.586980124557158e-05
C_pert_asc,0.03,5,5,156,-0.009729854125680504
C_pert_asc,0.03,5,5,157,-6.9628194978577085e-06
C_pert_asc,0.03,5,5,158,6.473253961303271e-06
C_pert_asc,0.03,5,5,159,-2.741771186265396e-05
C_pert_asc,0.03,5,5,160,-1.7044952073774766e-05
C_pert_asc,0.03,5,5,161,-1.1330637789797038e-05
C_pert_asc,0.03,5,5,162,-3.860222932416946e-06
C_pert_asc,0.03,5,5,163,-8.192412678909022e-06
C_pert_asc,0.03,5,5,164,-1.245662679139059e-05
C_pert_asc,0.03,5,5,165,-0.005996048549150146
C_pert_asc,0.03,5,5,166,-1.062071169144474e-05
C_pert_asc,0.03,5,5,167,4.900684871245176e-07
C_pert_asc,0.03,5,5,168,-1.2177644748589955e-05
C_pert_asc,0.03,5,5,169,-1.704538954072632e-05
C_pert_asc,0.03,5,5,170,5.089153091830667e-06
C_pert_asc,0.03,5,5,171,-5.9114072428201325e-06
C_pert_asc,0.03,5,5,172,-6.689721885777544e-06
C_pert_asc,0.03,5,5,173,-0.00797177438653307
C_pert_asc,0.03,5,5,174,-5.49286232853774e-06
C_pert_asc,0.03,5,5,175,-5.240723112365231e-06
C_pert_asc,0.03,5,5,176,-0.0031460632799280575
C_pert_asc,0.03,5,5,177,-4.756487214763183e-06
C_pert_asc,0.03,5,5,178,-1.1864515727211256e-05
C_pert_asc,0.03,5,5,179,9.059468538907822e-06
C_pert_asc,0.03,5,5,180,-4.756487214763183e-06
C_pert_asc,0.03,5,5,181,-7.972064850036986e-06
C_pert_asc,0.03,5,5,182,-1.210634127346566e-05
C_pert_asc,0.03,5,5,183,-9.162406058749184e-06
C_pert_asc,0.03,5,5,184,-0.0055328185262624174
C_pert_asc,0.03,5,5,185,-2.4507880880264565e-06
C_pert_asc,0.03,5,5,186,-0.005956289456662489
C_pert_asc,0.03,5,5,187,-0.0024369813195335155
C_pert_asc,0.03,5,5,188,6.843074515927583e-07
C_pert_asc,0.03,5,5,189,-1.2385646186885424e-05
C_pert_asc,0.03,5,5,190,4.109050678380299e-06
C_pert_asc,0.03,5,5,191,-1.503756175225135e-05
